statute,title_id,title_text,level_1_id,level_1_text,level_2_id,level_2_text,level_3_id,level_3_text,level_4_id,level_4_text,section_id,section_text
63_3101,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3101, scope of chapter.
63_3102,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3102, definitions.
63_3103,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3103, investigatory subpoena power.
63_3104,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3104, reporting of sanctions and criminal proceedings.
63_3105,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3105, hearing examiners.
63_3106,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3106, suspension.
63_3107,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3107, additional powers for commissioner.
63_3108,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3108, civil penalties.
63_3109,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3109, confidentiality of records of licensure boards.
63_3110,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3110, reports.
63_3111,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3111, licensure by endorsement.
63_3112,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3112, restricted licenses for barbers and cosmetologists.
63_3112.1,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3112.1,restricted licenses for other occupations.
63_3113,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3113, consideration of criminal convictions.
63_3114,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3114, juvenile adjudications.
63_3115,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3115, preliminary determinations by licensing boards and licensing commissions.
63_3116,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3116, best practices guide.
63_3117,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3117, list of criminal offenses.
63_3118,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31, powers and duties,-,-,-,-,3118, report to general assembly.
63_3101,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31,-,-,-,-,-,3101, scope of chapter.
63_3102,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31,-,-,-,-,-,3102, definitions.
63_3103,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31,-,-,-,-,-,3103, investigatory subpoena power.
63_3104,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31,-,-,-,-,-,3104, reporting of sanctions and criminal proceedings.
63_3105,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31,-,-,-,-,-,3105, hearing examiners.
63_3106,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31,-,-,-,-,-,3106, suspension.
63_3107,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31,-,-,-,-,-,3107, additional powers for commissioner.
63_3108,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31,-,-,-,-,-,3108, civil penalties.
63_3109,63,professions and occupations,part ii, bureau of professional and occupational affairs,chapter 31,-,-,-,-,-,3109, confidentiality of records of licensure boards.
65_701,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,701, short title of chapter.
65_702,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,702, legislative findings and declaration.
65_703,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,703, definitions.
65_704,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,704, open meetings.
65_705,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,705, recording of votes.
65_706,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,706," minutes of meetings, public records and recording of meetings."
65_707,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,707, exceptions to open meetings.
65_708,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,708, executive sessions.
65_709,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,709, public notice.
65_710,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,710, rules and regulations for conduct of meetings.
65_710.1,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,710.1,public participation.
65_711,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,711, use of equipment during meetings.
65_712,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,712, general assembly meetings covered.
65_713,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,713, business transacted at unauthorized meeting void.
65_714,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,714, penalty.
65_714.1,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,714.1,attorney fees.
65_715,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,715, jurisdiction and venue of judicial proceedings.
65_716,65,public officers,part ii, accountability,chapter 7, open meetings,-,-,-,-,716, confidentiality.
65_1101,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1101, short title of chapter.
65_1101.1,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1101.1,purpose.
65_1102,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1102, definitions.
65_1103,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1103, restricted activities.
65_1104,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1104, statement of financial interests required to be filed.
65_1105,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1105, statement of financial interests.
65_1106,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1106, state ethics commission.
65_1107,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1107, powers and duties of commission.
65_1108,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1108, investigations by commission.
65_1109,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1109, penalties.
65_1110,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1110, wrongful use of chapter.
65_1111,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1111, supplemental provisions.
65_1112,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1112, conflict of law.
65_1113,65,public officers,part ii, accountability,chapter 11, ethics standards and financial disclosure,-,-,-,-,1113, severability.
65_1301 - 1311 (deleted by amendment),65,public officers,part ii, accountability,chapter 13, lobby regulation and disclosure (deleted by amendment),-,-,-,-,1301 - 1311 (deleted by amendment),NA
65_13a01,65,public officers,part ii, accountability,chapter 13a, lobbying disclosure,-,-,-,-,13a01,scope of chapter.
65_13a02,65,public officers,part ii, accountability,chapter 13a, lobbying disclosure,-,-,-,-,13a02,statement of intent and jurisdiction.
65_13a03,65,public officers,part ii, accountability,chapter 13a, lobbying disclosure,-,-,-,-,13a03,definitions.
65_13a04,65,public officers,part ii, accountability,chapter 13a, lobbying disclosure,-,-,-,-,13a04,registration.
65_13a05,65,public officers,part ii, accountability,chapter 13a, lobbying disclosure,-,-,-,-,13a05,reporting.
65_13a06,65,public officers,part ii, accountability,chapter 13a, lobbying disclosure,-,-,-,-,13a06,exemption from registration and reporting.
65_13a07,65,public officers,part ii, accountability,chapter 13a, lobbying disclosure,-,-,-,-,13a07,prohibited activities.
65_13a08,65,public officers,part ii, accountability,chapter 13a, lobbying disclosure,-,-,-,-,13a08,administration.
65_13a09,65,public officers,part ii, accountability,chapter 13a, lobbying disclosure,-,-,-,-,13a09,penalties.
65_13a10,65,public officers,part ii, accountability,chapter 13a, lobbying disclosure,-,-,-,-,13a10,registration fees; fund established; system; regulations.
65_13a11,65,public officers,part ii, accountability,chapter 13a, lobbying disclosure,-,-,-,-,13a11,nonapplicability.
65_701,65,public officers,part ii, accountability,chapter 7,-,-,-,-,-,701, short title of chapter.
65_702,65,public officers,part ii, accountability,chapter 7,-,-,-,-,-,702, legislative findings and declaration.
65_703,65,public officers,part ii, accountability,chapter 7,-,-,-,-,-,703, definitions.
65_704,65,public officers,part ii, accountability,chapter 7,-,-,-,-,-,704, open meetings.
65_705,65,public officers,part ii, accountability,chapter 7,-,-,-,-,-,705, recording of votes.
65_706,65,public officers,part ii, accountability,chapter 7,-,-,-,-,-,706," minutes of meetings, public records and recording of meetings."
65_707,65,public officers,part ii, accountability,chapter 7,-,-,-,-,-,707, exceptions to open meetings.
65_708,65,public officers,part ii, accountability,chapter 7,-,-,-,-,-,708, executive sessions.
65_709,65,public officers,part ii, accountability,chapter 7,-,-,-,-,-,709, public notice.
65_710,65,public officers,part ii, accountability,chapter 7,-,-,-,-,-,710, rules and regulations for conduct of meetings.
65_710.1,65,public officers,part ii, accountability,chapter 7,-,-,-,-,-,710.1, public participation.
65_711,65,public officers,part ii, accountability,chapter 7,-,-,-,-,-,711, use of equipment during meetings.
72_1701 - 1703 (repealed).,72,taxation and fiscal affairs,part ii, accountability,chapter 17, inheritance and estate taxes (repealed),subchapter a, preliminary provisions (repealed),-,-,1701 - 1703 (repealed).,NA
72_1706 - 1708 (repealed).,72,taxation and fiscal affairs,part ii, accountability,chapter 17, inheritance and estate taxes (repealed),subchapter b, transfers subject to tax (repealed),-,-,1706 - 1708 (repealed).,NA
72_1711,72,taxation and fiscal affairs,part ii, accountability,chapter 17, inheritance and estate taxes (repealed),subchapter c, transfers not subject to tax (repealed),-,-,1711, (repealed).
72_1716 & 1717 (repealed).,72,taxation and fiscal affairs,part ii, accountability,chapter 17, inheritance and estate taxes (repealed),subchapter d, rate of tax (repealed),-,-,1716 & 1717 (repealed).,NA
72_1721 & 1722 (repealed).,72,taxation and fiscal affairs,part ii, accountability,chapter 17, inheritance and estate taxes (repealed),subchapter e, valuation (repealed),-,-,1721 & 1722 (repealed).,NA
72_1726 - 1730 (repealed).,72,taxation and fiscal affairs,part ii, accountability,chapter 17, inheritance and estate taxes (repealed),subchapter f, deductions (repealed),-,-,1726 - 1730 (repealed).,NA
72_1736 - 1754 (repealed).,72,taxation and fiscal affairs,part ii, accountability,chapter 17, inheritance and estate taxes (repealed),subchapter g, payment of tax (repealed),-,-,1736 - 1754 (repealed).,NA
72_1756 - 1763 (repealed).,72,taxation and fiscal affairs,part ii, accountability,chapter 17, inheritance and estate taxes (repealed),subchapter h, uniform act on interstate compromise and    arbitration of inheritance taxes (repealed),-,-,1756 - 1763 (repealed).,NA
72_1766 - 1776 (repealed).,72,taxation and fiscal affairs,part ii, accountability,chapter 17, inheritance and estate taxes (repealed),subchapter i, collection of tax (repealed),-,-,1766 - 1776 (repealed).,NA
72_1781,72,taxation and fiscal affairs,part ii, accountability,chapter 17, inheritance and estate taxes (repealed),subchapter j, refund of tax (repealed),-,-,1781, (repealed).
72_1786 - 1788 (repealed).,72,taxation and fiscal affairs,part ii, accountability,chapter 17, inheritance and estate taxes (repealed),subchapter k, disputed tax (repealed),-,-,1786 - 1788 (repealed).,NA
72_1791 - 1796 (repealed).,72,taxation and fiscal affairs,part ii, accountability,chapter 17, inheritance and estate taxes (repealed),subchapter l, entry into safe deposit box (repealed),-,-,1791 - 1796 (repealed).,NA
75_101,75,vehicles,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,101, short title of title.
75_102,75,vehicles,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,102, definitions.
75_103,75,vehicles,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,103, uniformity of interpretation.
75_104,75,vehicles,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,104, continuation of existing law (repealed).
75_1101,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1101, certificate of title required.
75_1102,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1102, vehicles not requiring certificate of title.
75_1103,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1103, application for certificate of title (repealed).
75_1103.1,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1103.1,application for certificate of title.
75_1104,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1104, examination of records upon receipt of application.
75_1105,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1105, issuance of certificate of title.
75_1106,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1106, content and effect of certificate of title.
75_1107,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1107, delivery of certificate of title.
75_1108,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1108, registration without certificate of title.
75_1109,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1109, refusing issuance of certificate.
75_1110,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1110, duplicate certificate of title to replace original.
75_1111,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1111, transfer of ownership of vehicle.
75_1111.1,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1111.1,transfer of ownership of vehicles used for human habitation.
75_1112,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1112, disclosure of odometer reading and tampering with odometer (repealed).
75_1113,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1113, transfer to or from manufacturer or dealer.
75_1114,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1114, transfer of vehicle by operation of law.
75_1115,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1115, correction of certificate of title.
75_1116,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1116, issuance of new certificate following transfer.
75_1117,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1117," vehicle destroyed, dismantled, salvaged or recycled (repealed)."
75_1118,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1118, suspension and cancellation of certificate of title.
75_1119,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter a, certificate of title,-,-,1119, application for certificate of title by agent.
75_1131,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter b, security interests,-,-,1131, applicability of subchapter.
75_1132,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter b, security interests,-,-,1132, perfection of security interest (deleted by amendment).
75_1132.1,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter b, security interests,-,-,1132.1,perfection of a security interest in a vehicle.
75_1133,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter b, security interests,-,-,1133, creation of security interest for titled vehicle (deleted by amendment).
75_1134,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter b, security interests,-,-,1134, assignment by lienholder of security interest.
75_1135,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter b, security interests,-,-,1135, satisfaction of security interest.
75_1136,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter b, security interests,-,-,1136, duty of lienholder to disclose pertinent information.
75_1137,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter b, security interests,-,-,1137, subchapter exclusive for perfecting security interest.
75_1138,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter b, security interests,-,-,1138, duration of perfection.
75_1139,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter b, security interests,-,-,1139, terminal rental adjustment clauses.
75_1140,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter b, security interests,-,-,1140, cancellation of certificate of title or ownership for mobile home.
75_1151,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter c, electronic titling program,-,-,1151, electronic media system for vehicle titles (expired).
75_1151.1,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter c, electronic titling program,-,-,1151.1,program.
75_1152,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter c, electronic titling program,-,-,1152, development of pilot program (expired).
75_1153,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter c, electronic titling program,-,-,1153, administration of system.
75_1154,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter c, electronic titling program,-,-,1154, expansion of pilot program (expired).
75_1155,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter c, electronic titling program,-,-,1155, certification.
75_1161,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter d," salvage vehicles, theft vehicles, reconstructed vehicles and flood vehicles",-,-,1161, certificate of salvage required.
75_1162,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter d," salvage vehicles, theft vehicles, reconstructed vehicles and flood vehicles",-,-,1162, transfer to vehicle salvage dealer.
75_1163,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter d," salvage vehicles, theft vehicles, reconstructed vehicles and flood vehicles",-,-,1163, transfer to scrap metal processor.
75_1164,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter d," salvage vehicles, theft vehicles, reconstructed vehicles and flood vehicles",-,-,1164, theft vehicles.
75_1165,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter d," salvage vehicles, theft vehicles, reconstructed vehicles and flood vehicles",-,-,1165, reconstructed vehicles.
75_1165.1,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter d," salvage vehicles, theft vehicles, reconstructed vehicles and flood vehicles",-,-,1165.1,"inspection of reconstructed, modified and specially constructed vehicles."
75_1165.2,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter d," salvage vehicles, theft vehicles, reconstructed vehicles and flood vehicles",-,-,1165.2,specialized vehicle compliance inspection advisory panel (expired).
75_1166,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter d," salvage vehicles, theft vehicles, reconstructed vehicles and flood vehicles",-,-,1166, flood vehicles.
75_1167,75,vehicles,part ii," title, registration and licensing",chapter 11, certificate of title and security interests,subchapter d," salvage vehicles, theft vehicles, reconstructed vehicles and flood vehicles",-,-,1167, penalty.
75_1301,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1301, registration and certificate of title required.
75_1302,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1302, vehicles exempt from registration.
75_1303,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1303, vehicles of nonresidents exempt from registration.
75_1304,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1304, registration criteria.
75_1305,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1305, application for registration.
75_1306,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1306, grounds for refusing registration.
75_1307,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1307, period of registration.
75_1307.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1307.1,permanent fleet registration.
75_1308,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1308, issuance of registration card.
75_1309,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1309, renewal of registration.
75_1310,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1310, temporary registration cards.
75_1310.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1310.1,temporary registration permits.
75_1311,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1311, registration card to be signed and exhibited on demand.
75_1312,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1312, notice of change of name or address.
75_1313,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1313, duplicate registration cards.
75_1314,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1314, transfer of registration.
75_1315,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1315, operation of vehicle following death of owner.
75_1316,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1316, department records.
75_1317,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1317, acknowledgment of littering provisions.
75_1318,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1318, duties of agents.
75_1319,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1319, duties of motor carrier vehicle owners.
75_1320,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1320, contributions to veterans' trust fund.
75_1321,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1321, contributions for pediatric cancer research.
75_1322,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter a, general provisions,-,-,1322, contributions to keystone tree restricted account.
75_1331,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1331, issuance and reissuance of registration plates.
75_1332,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1332, display of registration plate.
75_1333,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1333," lost, stolen, damaged or illegible registration plate."
75_1334,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1334, return of registration plate.
75_1334.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1334.1,seizure of registration plate.
75_1335,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1335, registration plates for manufacturers and dealers.
75_1336,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1336, use of dealer registration plates.
75_1336.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1336.1,use of multipurpose dealer registration plates.
75_1336.2,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1336.2,farm equipment dealer registration plates.
75_1337,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1337," use of ""miscellaneous motor vehicle business"" registration plates."
75_1337.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1337.1,fleet owner transporter registration plate.
75_1338,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1338, person with disability plate and placard.
75_1339,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1339, legislative plate.
75_1340,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1340," antique, classic and collectible plates."
75_1340.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1340.1,street rod plate.
75_1341,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1341, special registration plates.
75_1341.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1341.1,personal organization registration plates.
75_1342,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1342, veteran plates and placard.
75_1343,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1343, use of school bus or school vehicle plates.
75_1344,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1344, use of farm vehicle plates.
75_1344.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1344.1,use of farm equipment dealer registration plates.
75_1345,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1345, special plates for recipients of the medal of honor.
75_1346,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1346, special plates for recipients of purple heart.
75_1347,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1347, hearing impaired plates.
75_1348,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1348, special plates for pearl harbor survivors.
75_1349,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1349, circus or carnival plates.
75_1350,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1350, special plates for veterans of korean war.
75_1350.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1350.1,special plates for recipients of korean defense service medal.
75_1351,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1351, special plates for veterans of persian gulf war.
75_1352,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1352, wild resource conservation plate.
75_1352.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1352.1,appalachian trail organization registration plates.
75_1353,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1353, preserve our heritage registration plate.
75_1353.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1353.1,pennsylvania monument registration plate.
75_1354,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1354, flagship niagara commemorative registration plate (repealed).
75_1354.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1354.1,united states olympic plate.
